Book-Title,Author,User Rating,Reviews,Price,Year,Genre,User-ID,ISBN,Book-Rating,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,Location,Age,Page Count
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,Book burning,32773,0345342968,9,RAY BRADBURY,1987,Del Rey,http://images.amazon.com/images/P/0345342968.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.LZZZZZZZ.jpg,"olathe, kansas, usa",28.0,212
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,Book burning,43246,0345342968,0,RAY BRADBURY,1987,Del Rey,http://images.amazon.com/images/P/0345342968.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.LZZZZZZZ.jpg,"toronto, ontario, canada",36.0,212
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,Book burning,47117,0345410017,0,RAY BRADBURY,1996,Ballantine Books,http://images.amazon.com/images/P/0345410017.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345410017.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345410017.01.LZZZZZZZ.jpg,"houston, texas, usa",34.0,196
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,Book burning,94347,0345342968,9,RAY BRADBURY,1987,Del Rey,http://images.amazon.com/images/P/0345342968.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.LZZZZZZZ.jpg,"oakland, new jersey, usa",44.0,212
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,Book burning,143415,0345342968,9,RAY BRADBURY,1987,Del Rey,http://images.amazon.com/images/P/0345342968.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.LZZZZZZZ.jpg,"bellingham, washington, usa",50.0,212
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,Book burning,36836,0345342968,0,RAY BRADBURY,1987,Del Rey,http://images.amazon.com/images/P/0345342968.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.LZZZZZZZ.jpg,"raleigh, north carolina, usa",56.0,212
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,Book burning,60244,0345342968,9,RAY BRADBURY,1987,Del Rey,http://images.amazon.com/images/P/0345342968.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.LZZZZZZZ.jpg,"alvin, texas, usa",47.0,212
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,Book burning,137589,0345342968,8,RAY BRADBURY,1987,Del Rey,http://images.amazon.com/images/P/0345342968.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.LZZZZZZZ.jpg,"enterprise, oregon, usa",35.0,212
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,Book burning,178667,0345342968,0,RAY BRADBURY,1987,Del Rey,http://images.amazon.com/images/P/0345342968.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.LZZZZZZZ.jpg,"freehold, new jersey, usa",34.0,212
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,Book burning,208141,0345342968,0,RAY BRADBURY,1987,Del Rey,http://images.amazon.com/images/P/0345342968.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.LZZZZZZZ.jpg,"jefferson, wisconsin, usa",46.0,212
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,Book burning,60858,0345342968,0,RAY BRADBURY,1987,Del Rey,http://images.amazon.com/images/P/0345342968.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.LZZZZZZZ.jpg,"sacramento, california, usa",25.0,212
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,Book burning,78834,0345342968,0,RAY BRADBURY,1987,Del Rey,http://images.amazon.com/images/P/0345342968.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.LZZZZZZZ.jpg,"honolulu, hawaii, usa",28.0,212
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,Book burning,225986,0345342968,9,RAY BRADBURY,1987,Del Rey,http://images.amazon.com/images/P/0345342968.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.LZZZZZZZ.jpg,"watford, england, united kingdom",36.0,212
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,Fiction,102322,3257208626,0,Ray Bradbury,1994,Distribooks Inc,http://images.amazon.com/images/P/3257208626.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3257208626.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3257208626.01.LZZZZZZZ.jpg,"selm, nrw, germany",54.0,175
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,Book burning,38281,9506440298,9,Ray Bradbury,2003,"Plaza &amp; Janes Editores, S.A.",http://images.amazon.com/images/P/9506440298.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/9506440298.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/9506440298.01.LZZZZZZZ.jpg,"barcelona, catalunya, spain",33.0,0
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,Book burning,52199,0345342968,10,RAY BRADBURY,1987,Del Rey,http://images.amazon.com/images/P/0345342968.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.LZZZZZZZ.jpg,"houston, texas, usa",47.0,212
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,Book burning,55492,0345342968,0,RAY BRADBURY,1987,Del Rey,http://images.amazon.com/images/P/0345342968.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.LZZZZZZZ.jpg,"antioch, illinois, usa",43.0,212
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,Book burning,55492,0345292340,0,Ray Bradbury,1979,Del Rey Books,http://images.amazon.com/images/P/0345292340.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345292340.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345292340.01.LZZZZZZZ.jpg,"antioch, illinois, usa",43.0,184
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,Book burning,65663,0345342968,0,RAY BRADBURY,1987,Del Rey,http://images.amazon.com/images/P/0345342968.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.LZZZZZZZ.jpg,"syracuse, new york, usa",32.0,212
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,Book burning,94985,0345342968,8,RAY BRADBURY,1987,Del Rey,http://images.amazon.com/images/P/0345342968.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.LZZZZZZZ.jpg,"sant cugat del vallès, catalunya, spain",39.0,212
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,Book burning,156150,0345342968,0,RAY BRADBURY,1987,Del Rey,http://images.amazon.com/images/P/0345342968.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.LZZZZZZZ.jpg,"howell, new jersey, usa",36.0,212
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,Book burning,205473,0345342968,0,RAY BRADBURY,1987,Del Rey,http://images.amazon.com/images/P/0345342968.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.LZZZZZZZ.jpg,"ottawa, ontario, canada",32.0,212
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,Book burning,69971,0345342968,0,RAY BRADBURY,1987,Del Rey,http://images.amazon.com/images/P/0345342968.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.LZZZZZZZ.jpg,"pinehurst, north carolina, usa",43.0,212
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,Book burning,122440,0345342968,0,RAY BRADBURY,1987,Del Rey,http://images.amazon.com/images/P/0345342968.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.LZZZZZZZ.jpg,"vancouver, british columbia, canada",29.0,212
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,Adventure stories,151589,0345320328,8,Ray Bradbury,1979,Del Rey Books,http://images.amazon.com/images/P/0345320328.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345320328.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345320328.01.LZZZZZZZ.jpg,"portland, oregon, usa",56.0,184
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,Book burning,172760,0345342968,8,RAY BRADBURY,1987,Del Rey,http://images.amazon.com/images/P/0345342968.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.LZZZZZZZ.jpg,"san antonio, texas, usa",29.0,212
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,Book burning,177432,0345342968,10,RAY BRADBURY,1987,Del Rey,http://images.amazon.com/images/P/0345342968.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.LZZZZZZZ.jpg,"wichita, kansas, usa",33.0,212
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,Book burning,265313,0345342968,0,RAY BRADBURY,1987,Del Rey,http://images.amazon.com/images/P/0345342968.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.LZZZZZZZ.jpg,"morrisville, north carolina, usa",33.0,212
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,Book burning,83637,0345342968,0,RAY BRADBURY,1987,Del Rey,http://images.amazon.com/images/P/0345342968.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.LZZZZZZZ.jpg,"raleigh, north carolina, usa",57.0,212
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,N/A,1848,0345342968,10,RAY BRADBURY,1987,Del Rey,http://images.amazon.com/images/P/0345342968.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.LZZZZZZZ.jpg,"bellingham, washington, usa",22.0,N/A
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,N/A,245295,0345342968,0,RAY BRADBURY,1987,Del Rey,http://images.amazon.com/images/P/0345342968.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.LZZZZZZZ.jpg,"puchong, selangor, malaysia",24.0,N/A
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,N/A,7958,0345342968,0,RAY BRADBURY,1987,Del Rey,http://images.amazon.com/images/P/0345342968.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.LZZZZZZZ.jpg,"oeiras, lisbon, portugal",27.0,N/A
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,Book burning,21576,0345342968,8,RAY BRADBURY,1987,Del Rey,http://images.amazon.com/images/P/0345342968.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.LZZZZZZZ.jpg,"memphis, tennessee, usa",31.0,212
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,Book burning,23571,0345410017,10,RAY BRADBURY,1996,Ballantine Books,http://images.amazon.com/images/P/0345410017.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345410017.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345410017.01.LZZZZZZZ.jpg,"burbank, california, usa",41.0,196
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,Book burning,40943,0345342968,0,RAY BRADBURY,1987,Del Rey,http://images.amazon.com/images/P/0345342968.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.LZZZZZZZ.jpg,"oklahoma city, oklahoma, usa",40.0,212
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,N/A,81370,0345410017,0,RAY BRADBURY,1996,Ballantine Books,http://images.amazon.com/images/P/0345410017.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345410017.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345410017.01.LZZZZZZZ.jpg,"noblesville, indiana, usa",35.0,N/A
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,Book burning,85426,0345342968,10,RAY BRADBURY,1987,Del Rey,http://images.amazon.com/images/P/0345342968.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.LZZZZZZZ.jpg,"chisholm, minnesota, usa",23.0,212
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,N/A,104812,0345342968,9,RAY BRADBURY,1987,Del Rey,http://images.amazon.com/images/P/0345342968.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.LZZZZZZZ.jpg,"woodstock, maryland, usa",19.0,N/A
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,N/A,153054,0345342968,10,RAY BRADBURY,1987,Del Rey,http://images.amazon.com/images/P/0345342968.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.LZZZZZZZ.jpg,"cambridge, massachusetts, usa",20.0,N/A
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,N/A,159506,0345342968,5,RAY BRADBURY,1987,Del Rey,http://images.amazon.com/images/P/0345342968.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.LZZZZZZZ.jpg,"portland, oregon, usa",28.0,N/A
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,N/A,203075,0345342968,10,RAY BRADBURY,1987,Del Rey,http://images.amazon.com/images/P/0345342968.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.LZZZZZZZ.jpg,"huntington beach, california, usa",23.0,N/A
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,N/A,225887,0345342968,0,RAY BRADBURY,1987,Del Rey,http://images.amazon.com/images/P/0345342968.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.LZZZZZZZ.jpg,"chicago, illinois, usa",13.0,N/A
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,N/A,256167,0345342968,0,RAY BRADBURY,1987,Del Rey,http://images.amazon.com/images/P/0345342968.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.LZZZZZZZ.jpg,"temecula, california, usa",14.0,N/A
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,Book burning,214272,0345342968,0,RAY BRADBURY,1987,Del Rey,http://images.amazon.com/images/P/0345342968.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.LZZZZZZZ.jpg,"paris, tennessee, usa",42.0,212
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,N/A,178797,0345410017,0,RAY BRADBURY,1996,Ballantine Books,http://images.amazon.com/images/P/0345410017.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345410017.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345410017.01.LZZZZZZZ.jpg,"porto, porto, portugal",29.0,N/A
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,N/A,197775,0345410017,0,RAY BRADBURY,1996,Ballantine Books,http://images.amazon.com/images/P/0345410017.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345410017.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345410017.01.LZZZZZZZ.jpg,"iasi, iasi, romania",21.0,N/A
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,N/A,241548,0345342968,0,RAY BRADBURY,1987,Del Rey,http://images.amazon.com/images/P/0345342968.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.LZZZZZZZ.jpg,"saratoga, california, usa",44.0,N/A
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,N/A,213150,0345342968,7,RAY BRADBURY,1987,Del Rey,http://images.amazon.com/images/P/0345342968.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.LZZZZZZZ.jpg,"destrehan, louisiana, usa",103.0,N/A
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,N/A,81492,0345342968,9,RAY BRADBURY,1987,Del Rey,http://images.amazon.com/images/P/0345342968.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.LZZZZZZZ.jpg,"san antonio, texas, usa",28.0,N/A
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,N/A,201526,0345342968,9,RAY BRADBURY,1987,Del Rey,http://images.amazon.com/images/P/0345342968.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.LZZZZZZZ.jpg,"vancouver, british columbia, canada",25.0,N/A
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,N/A,156706,0345342968,10,RAY BRADBURY,1987,Del Rey,http://images.amazon.com/images/P/0345342968.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.LZZZZZZZ.jpg,"bellevue, nebraska, usa",19.0,N/A
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,Book burning,170229,0345342968,0,RAY BRADBURY,1987,Del Rey,http://images.amazon.com/images/P/0345342968.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.LZZZZZZZ.jpg,"chicago, illinois, usa",56.0,212
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,N/A,173881,0345342968,0,RAY BRADBURY,1987,Del Rey,http://images.amazon.com/images/P/0345342968.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.LZZZZZZZ.jpg,"festus, missouri, usa",32.0,N/A
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,Book burning,263163,0345342968,0,RAY BRADBURY,1987,Del Rey,http://images.amazon.com/images/P/0345342968.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.LZZZZZZZ.jpg,"austin, texas, usa",26.0,212
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,N/A,271705,B0001PIOX4,0,Ray Bradbury,1993,Simon &amp; Schuster,http://images.amazon.com/images/P/B0001PIOX4.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/B0001PIOX4.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/B0001PIOX4.01.LZZZZZZZ.jpg,"atlanta, georgia, usa",25.0,N/A
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,Book burning,26190,0345342968,0,RAY BRADBURY,1987,Del Rey,http://images.amazon.com/images/P/0345342968.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.LZZZZZZZ.jpg,"collierville, tennessee, usa",37.0,212
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,N/A,209148,0345342968,0,RAY BRADBURY,1987,Del Rey,http://images.amazon.com/images/P/0345342968.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.LZZZZZZZ.jpg,"cincinnati, ohio, usa",33.0,N/A
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,N/A,243088,0345342968,9,RAY BRADBURY,1987,Del Rey,http://images.amazon.com/images/P/0345342968.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.LZZZZZZZ.jpg,"edmond, oklahoma, usa",15.0,N/A
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,N/A,204359,0345342968,0,RAY BRADBURY,1987,Del Rey,http://images.amazon.com/images/P/0345342968.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.LZZZZZZZ.jpg,"brooklyn, new york,",40.0,N/A
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,Book burning,62881,0345342968,0,RAY BRADBURY,1987,Del Rey,http://images.amazon.com/images/P/0345342968.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.LZZZZZZZ.jpg,"milwaukee, wisconsin, usa",39.0,212
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,N/A,168144,0345342968,10,RAY BRADBURY,1987,Del Rey,http://images.amazon.com/images/P/0345342968.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.LZZZZZZZ.jpg,"oceanside, california, usa",46.0,N/A
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,N/A,187145,0345342968,9,RAY BRADBURY,1987,Del Rey,http://images.amazon.com/images/P/0345342968.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.LZZZZZZZ.jpg,"grapeview, washington, usa",65.0,N/A
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,Book burning,187145,0345410017,0,RAY BRADBURY,1996,Ballantine Books,http://images.amazon.com/images/P/0345410017.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345410017.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345410017.01.LZZZZZZZ.jpg,"grapeview, washington, usa",65.0,196
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,N/A,277143,0345342968,9,RAY BRADBURY,1987,Del Rey,http://images.amazon.com/images/P/0345342968.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.LZZZZZZZ.jpg,"prospect, connecticut, usa",34.0,N/A
Fahrenheit 451,Ray Bradbury,4.6,10721,8,2016,N/A,5439,0345342968,0,RAY BRADBURY,1987,Del Rey,http://images.amazon.com/images/P/0345342968.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345342968.01.LZZZZZZZ.jpg,"houston, texas, usa",66.0,N/A
